82080,730301,34810,75256
82080,2067536,34810,2313816
82080,475702,34810,45925
82080,1073371,34810,1634388
82080,812001,34810,130168
82080,455863,34810,49394
82080,1035879,34810,1497050
82080,1566341,34810,1406589
82080,121166,34810,2313817
82080,588843,34810,1106587
82080,761565,34810,1065032
82080,974859,34810,156598
82080,250133,34810,681213
82080,2544045,34810,2034391
82080,884405,34810,83697
82080,180299,34810,239632
82080,2365773,34810,488728
82080,530946,34810,595893
82080,70912,34810,350306
82080,236305,34810,931012
82080,749997,34810,19034
82080,183018,34810,541570
82080,71077,34810,1517007
82080,92666,34810,2313820
82080,949899,34810,960312
82080,21247,34810,34763
82080,140003,34810,481889
82080,1406788,34810,46966
82080,2219660,34810,2313824
82080,2128506,34810,12702
82080,46156,34810,300815
82080,2216071,34810,421680
82080,60623,34810,125298
82080,2592779,34810,89711
82080,2038071,34810,2313830
82080,2313816,32937,2266193
82080,50385,32937,2079196
82080,1634388,32937,2301324
82080,272438,50877,1108263
82080,596445,48848,486849
82080,136381,48848,136381
82080,362320,58953,2057987
82080,2313803,59554,116436
82080,249880,59554,421998
82080,2313899,59554,2462702
82080,2592939,59554,753894
82080,35291,56650,2209490
82080,1418168,51150,201588
82080,2034347,51150,2382801
82080,1180890,51150,1669549
82080,14502,51150,2128506
82080,252929,51150,1612056
82080,2593167,63685,2490093
73895,304635,39807,821947
73895,313888,76276,178844
57523,2165457,15569,2165450
8373,2093664,89498,2175243
16575,2173853,15429,1689492
32962,2301471,25649,360239
106692,2437458,24823,1238772
106692,2058908,30499,394105
106692,2437459,27494,542826
106693,2405006,88387,2237854
41161,2353553,67949,2013603
41161,2353586,33300,2195767
16587,1927753,5599,1974986
16587,47199,16342,2171920
24782,2237606,12829,515159
24782,2237608,11061,2121282
24782,2237613,6715,2076213
24782,2237619,83576,2323371
24782,462913,6715,2076215
24782,2237625,4036,2053249
214,111759,66233,59296
214,451070,66233,112050
214,1189168,66233,152163
214,91889,66233,49852
214,98572,66233,1145108
214,2017759,66233,18846
214,16727,44158,25785
45092,2375271,83208,2235277
229,546715,59018,275117
229,611147,43113,2362990
229,793636,14739,36001
229,498970,86740,180845
57577,14493,9730,639990
57577,2100796,37333,970734
57577,479887,35900,1372577
57577,1212705,64972,1616053
57577,128051,69013,260077
57577,140068,68145,75232
8430,2093904,18963,1949079
73969,1858508,20597,2207524
24820,2237806,66102,2503177
24826,1052139,40341,1891630
24829,114765,55609,52709
24829,847740,67899,1107229
24832,85284,69441,113848
73988,35932,23736,288826
73988,105908,15218,23216
33034,762139,2095,2036057
33034,719710,38923,939133
33037,429816,20614,460936
24846,45296,44493,2237944
24846,1962536,26840,755722
24846,2048990,26840,1096545
24846,1133946,60016,405033
24846,1148750,55249,2285797
22377,567770,68928,2519340
8464,964590,18527,2189455
8464,1184879,43444,48491
62851,2484570,28004,1744589
24863,1859241,15218,1176492
24865,2221884,66781,132363
82211,1085293,64972,515629
82211,1074412,21417,871056
57636,994798,25226,1606939
82218,2593693,15868,2167590
82218,228011,24562,1927010
65838,872283,84102,258078
65838,145992,84102,191006
65838,104929,84102,285788
106800,872345,26433,101523
312,1135954,65230,2498576
312,949754,65230,2498579
312,2019545,64364,432628
312,1389702,64364,1248770
312,2019559,22596,2090916
314,1968034,78317,2293500
8508,2094427,53421,1351604
8508,1899670,98034,34334
8508,1990026,22317,104185
8508,1915564,17883,1333875
8508,1377324,27290,96886
8508,821042,11090,961817
8508,633607,80831,102392
8508,2094440,14219,137167
8508,2094441,2842,1351049
8508,2001900,88490,1540645
8508,2094442,57846,1723688
8508,1718989,58513,1238038
8511,2094491,42387,2358879
8511,2094493,42387,557490
8511,1314954,15796,361863
65590,2500558,1115,2027461
8521,1998295,38924,1998295
94263,183824,91238,2258651
8530,597092,98051,821791
8530,114860,13939,1891785
74077,86364,64972,192599
74077,1951943,38574,1069733
74077,2078374,82662,2080776
74077,1286986,18527,2115116
74077,1903440,69117,2083957
74077,2548483,69117,1916540
74077,2172055,77127,1139710
24926,1924323,22420,754893
16736,11816,42689,184345
16736,279209,48977,273862
57710,2390751,56970,101996
69026,745353,2472,1895001
69026,1201246,78794,1719145
82288,753203,70691,1148731
82288,363907,80050,2580972
49530,1272906,54104,362023
41344,2061924,61767,2478366
90499,257729,64972,1261951
49540,2407094,55653,900674
16775,25569,78418,1965837
24972,2238685,46029,2380770
24972,429635,46029,2380774
24972,2238689,54155,611162
49549,2407103,58120,152907
406,1066615,81136,2587448
406,1413676,2274,2037152
406,2020679,22398,2222140
406,2020680,82388,35106
406,2020684,5323,104388
406,2020689,2037,2035798
406,1955996,66675,206237
74151,1642671,58838,27958
74154,604244,21417,582447
65968,241208,76366,267347
65968,1902496,76366,969510
65968,2024135,29650,1496049
16821,2175209,48353,1965835
82359,18360,71753,763335
82359,73335,6990,18106
82359,488282,29067,2273946
82359,1060431,46235,539353
82359,1273323,46235,229091
82359,143865,65097,17657
82359,60258,43113,119722
8634,2096842,38410,246444
8634,1952654,38410,1919442
8634,1909687,74905,1978988
8634,2096937,74905,1898240
8634,2096938,74905,1179134
8634,2096965,14913,2033158
8634,832235,3528,860152
8634,2097042,64105,1890872
8634,2097059,56460,2040806
8634,2032989,34592,1945034
8634,2083441,34592,2312966
8634,1945034,34592,808049
8637,2097144,66675,1125252
8637,571020,66675,113878
8637,2097148,50971,1052180
25025,281995,12220,1070960
25025,282232,28181,2044385
25025,2238921,64105,2084209
25025,1360821,43621,202481
41412,113759,69441,482723
99745,1216437,99744,595398
82380,191318,2842,205826
82380,1340995,67466,821216
65999,2199823,76384,353386
74192,1968048,70691,2092983
74192,2189675,5599,781875
16851,1914091,27410,1276766
49631,1443805,25861,2058743
49631,2119983,14311,1666515
33256,132232,62979,435104
33256,1906693,107760,115139
57833,441353,54210,367990
57833,37252,54210,441319
57833,1361605,66209,1907383
57833,548219,71404,1083162
57833,2036216,59669,2464340
57833,962540,69586,753280
57833,2092314,25940,636058
57833,2025728,83509,1042420
57833,441320,48102,2395119
57833,2452798,46235,1239871
57833,1652570,32474,2034981
57833,635086,83543,441283
57833,130036,33767,1162655
33265,2304206,51435,979380
74227,85840,14972,97906
74227,282001,25884,12790
66036,2029030,28516,2270398
25081,743643,6659,2075327
513,1898191,20269,450638
513,2021327,60372,1966396
66052,78218,34810,1719217
16908,90202,35882,357507
33300,361246,14972,2155906
33300,142056,52282,2422500
33300,2304350,52282,786935
33300,2304351,52282,2422502
33300,2304359,52282,306673
33300,477534,48102,2225795
33300,260740,48102,2395146
33300,950041,56809,681350
33300,2304375,56809,2062457
33300,742709,5563,260581
8730,883817,7625,2049025
8735,191705,25754,799387
8735,535126,46370,1890363
8735,795949,87551,164232
8735,571020,88389,128110
8735,2098436,66675,633799
8735,1971413,4906,755442
8735,114735,26433,2250303
8735,1373652,43361,272453
90658,2039627,55249,222799
90658,970499,55249,868458
90658,128518,74905,241300
90658,1073664,11257,2088000
53339,587323,6974,11729
53339,794590,16181,668157
25125,979365,63052,799194
25125,191269,4085,636385
25129,1928226,18117,2184347
25129,1928336,46795,1928342
25129,1928343,4921,2061080
25129,1928344,4921,2061081
25129,1635612,12367,1928341
25129,1928345,4921,2061085
25129,1928346,4921,2061088
25129,2239717,4921,1928052
66850,1925374,64951,2073291
16944,100463,25155,1171707
62899,288734,60017,606325
16948,762024,5599,441605
16948,1046983,60391,531888
16948,2014538,18426,1240639
16948,1738789,60016,2467171
16948,1500410,60016,2467174
16948,986147,59755,368009
16948,2021734,59755,2018751
16948,1105424,59755,1964253
16948,892844,59755,2200341
16948,2176120,68607,1885341
16948,1943699,39070,600192
16948,1232792,31279,1049044
16948,84393,39269,2343805
16948,1896983,74660,229270
16948,829722,59347,1092964
16948,1193794,24848,1333982
16948,1271750,48102,2023695
16948,622538,16181,527267
16948,1945106,16181,1928898
16948,615067,50885,367988
16948,1068620,16181,1139647
57911,571632,54506,103924
57911,859737,86203,100544
57911,102710,51898,713051
57911,2229884,59548,104670
57911,1193048,17170,1125183
57911,113768,66684,1223841
57911,2453060,95417,519955
57911,184644,94165,104477
57911,2218873,94165,115187
57911,91824,51796,2419766
57911,104296,78935,384007
107086,2245101,27509,2259339
75193,2556875,56451,2037132
25181,1960559,21746,1899681
82526,2038388,91085,1941467
82526,518790,32015,1960470
82526,2038390,69816,2524870
43938,1543243,12749,858678
43938,593903,24449,571554
57953,1977492,56569,78599
87483,1743530,2842,184832
87483,2591843,46859,2387261
87483,84711,25754,39327
49764,708130,64972,386531
49764,152774,64972,164090
49764,182741,37333,1232770
49765,252000,54104,1272239
82534,1333384,55249,581371
74343,363078,18949,2193091
74343,2549599,50971,1927345
74343,2549600,14889,2155020
74343,1977204,94162,393512
74343,132193,52062,184926
74343,459274,4085,487841
74343,937021,47040,1127978
74343,754933,48565,498280
74343,862309,48565,1889884
74343,2549605,86203,1944290
74343,2217589,60104,1441291
74343,862278,78480,2571678
25201,478760,35529,781864
49778,232069,5991,119972
49778,17434,46397,361426
49778,283251,65097,152767
49778,364322,46235,364289
49778,1285819,6974,1522069
49778,364326,30065,15828
8831,782403,55855,2243623
66176,847142,77301,431657
82568,1941176,7580,285764
25226,1627957,27845,1504527
66190,2392391,2142,1360887
41620,677721,60016,842026
41620,2083773,45491,62572
41620,1885605,57037,1069666
41620,1978430,57037,2448290
41620,1978430,57037,164670
41620,1885605,57037,1981680
41620,805042,46362,1442546
41620,1031931,7149,1651864
41620,1490790,7149,1954118
41620,969863,76366,510633
41620,1287950,76366,462834
41620,556567,70691,293842
90773,964432,72474,636127
665,792422,84626,2528578
665,2022818,84626,217607
665,859528,20737,2209415
665,2022837,56650,2445635
665,541635,20737,406316
665,2022850,21261,125781
665,639295,21261,2064603
665,17438,21261,260045
665,419409,20738,1091709
665,451070,20737,1876997
665,1232392,20737,134918
665,313910,20737,1000280
665,2022857,20737,307684
665,1957069,43792,491102
665,883050,20737,2030691
665,179049,43792,441318
16495,1321773,60758,50911
72474,180776,13534,1193633
72474,307887,40335,498135
72474,1891726,20440,575715
72474,1120319,33920,1154393
72474,1287888,36160,2324108
72474,450312,59755,1900502
72474,2020546,59755,1916443
72474,1123375,55249,2049643
72474,1046988,26113,1192375
72474,598886,60306,75080
72474,1671831,78532,441378
72474,1115942,78532,37216
72474,57059,17315,2006423
72474,44820,39798,39228
72474,1107725,39798,739656
72474,523288,37121,741587
72474,1976024,55249,1685466
72474,625856,55249,11718
72474,2539582,74905,1232772
72474,1232715,74905,1892707
72474,94077,48982,75080
58015,2016519,64972,2213958
8864,367479,20597,2206912
8864,2099566,20597,2206913
8864,2099568,20597,2206914
8864,37489,40199,122434
8864,315407,40199,75330
41633,771154,78317,1947151
41633,1538547,60411,1303743
17061,2176767,55948,519713
690,936119,88390,105006
27422,936889,21739,615338
27422,2258929,50971,2415067
27422,1933456,25773,1929976
27422,1674950,86203,796943
27422,2258945,25773,2008642
66233,81567,55249,399051
66233,399052,55249,241753
66233,356442,55249,241167
66233,78181,40199,528657
66233,389456,40199,544407
66233,22797,40199,2024290
66233,236220,40199,325570
66233,482746,40199,478031
66233,251122,40199,14056
66233,125432,40199,1069260
66233,37082,40199,387311
66233,72300,40199,36642
66233,62440,18289,707491
66233,1375389,18289,255707
66233,2348180,43444,21204
66233,196857,43444,311756
66233,255702,43444,241360
66233,189754,43444,145878
66233,1614002,43444,143827
66233,387311,43444,2366024
66233,111790,43444,59296
66233,92147,43444,79223
66233,59357,43444,389456
66233,33645,43444,129984
66233,198295,43444,136496
66233,309869,43444,526059
66233,189778,9148,1068182
66233,88819,9148,36642
66233,95206,1719,92188
66233,84657,1719,125432
66233,259373,1719,184986
58043,2453698,17455,1123678
58043,81279,2842,2043286
49862,253497,60142,1682938
33487,2305936,73212,964367
25297,1136688,37520,14780
25297,2018049,79460,990207
25297,2182071,17750,1323419
25297,881484,32663,727601
11043,1093927,34006,2309455
8921,2099930,26756,987463
8921,1738825,34006,770920
8921,353165,34006,310003
8921,399108,34006,314659
8921,1059232,37333,2331923
74458,695648,1747,36758
8928,309832,61767,180275
41083,2353216,74905,2306833
41701,1540930,39510,328139
82662,1070835,64105,749896
82662,1070641,6974,2078373
82662,1522022,6974,2078374
82662,872156,34592,763346
33529,494457,22080,188547
767,2024145,81826,1902598
58114,377642,14025,468613
25354,968881,22991,1252309
25354,2240985,22991,358900
25354,2240986,22991,359046
25354,435008,22991,359013
25354,244214,22991,358935
25354,467528,22991,202274
25354,244548,22991,359063
25354,460952,22991,359060
25354,434698,22991,862606
25354,1391355,22991,552657
25354,511586,22991,288118
25354,243196,22991,309367
25354,1278241,22991,288025
25354,461061,22991,599587
25354,262349,22991,460979
25354,50129,22991,389357
25354,78675,22991,243616
25354,83063,22991,658102
25354,506033,22991,243675
25354,288068,46234,243331
55128,2437948,49151,1134603
17170,2177473,10817,2054910
17170,2177480,21739,2217527
17170,1485560,46859,2387138
45190,1888897,80483,2040328
45190,1937904,29231,1958815
45190,499215,45081,328136
45190,1036150,64972,2068840
45190,873106,85841,1935304
45190,2375890,85841,2138845
45190,1942565,85841,2138846
45190,1953747,47283,2389838
33574,2178227,27673,2076459
33574,1063655,27673,2166873
33574,587299,57037,313495
33574,1286533,57037,732389
33574,2306350,81826,2024477
33574,709770,50107,749896
33574,1406244,54155,2018232
33574,587319,54155,566433
33574,2178336,56460,2139598
33574,2306395,56460,1944000
33574,1985417,61624,1068497
33574,364273,34592,1099144
33574,2178364,27673,1064450
66343,2016822,39275,1268352
58154,2454108,23591,1955262
58154,1639829,51867,2420008
58154,102868,78118,2569279
58154,2454115,29002,1231341
74539,2550969,2842,1491746
82734,1969150,50107,1250582
49971,2204541,59397,805538
49971,1977661,56650,2445711
49971,2071338,25649,222799
49971,203666,45253,933337
49971,2037600,59755,2465025
82744,2024981,47049,284476
25404,962204,48550,2109837
74559,2550990,44348,1014906
838,633756,55162,362556
66377,205349,78794,85033
66378,1993530,15278,2163121
66379,493001,59548,2386727
66379,35072,69469,2046908
66379,1906438,88390,979366
66379,1993872,29340,1543452
82765,893334,32612,2040633
10121,2022564,63267,1902192
10121,2113292,14752,2154130
10121,44317,70983,1902211
850,2025179,66691,52741
872,2025383,83906,80563
43836,111668,85841,1232759
43836,1144155,85841,1118878
43836,342920,23800,2055012
43836,129869,64972,2343542
9066,577559,60391,2469625
9066,26800,60391,2469626
9066,1888818,60391,1597158
9066,1540938,34006,24952
66413,1634369,31580,2293030
66413,2505016,3712,183824
66413,1118588,1529,2031143
66413,84191,27409,132213
66413,2505021,66675,2505910
58244,2147668,67949,176817
74633,2084029,69117,1988661
74633,1098689,64105,472138
74633,2551589,64105,293849
74633,1969923,64105,1971803
74633,2491956,11433,622553
99214,67779,10181,85768
82834,2136768,14972,2087504
82834,251462,37477,1116484
82834,2136801,57037,2024307
9108,307671,48458,22867
17315,2083563,18527,1525919
9131,2102219,4705,1997999
58285,282762,12829,367270
58285,2455326,12829,184344
58285,232238,12829,708399
58285,2455327,4036,183365
9138,143778,38851,73543
9138,2024273,95272,1077722
9138,253604,81826,681291
9138,2032739,22468,357887
41907,487411,54155,225455
41907,353336,6556,1240431
41907,306135,57037,305658
50107,604934,76366,2562106
50107,45014,76366,945961
50107,45056,76366,1332373
50107,571641,76366,1364655
50107,45001,76366,462912
50107,702686,29309,1969154
50107,218388,16181,842021
50107,50183,16181,2170220
50107,1059746,37417,11650
50107,745199,3528,1915371
50107,462884,3528,2048125
50107,2410263,30065,383894
50107,671121,64105,1189137
50107,383894,64105,1189094
50107,531940,64105,1340721
50107,1069775,34592,2078367
50107,1189137,24848,611323
50107,1238835,1453,188979
50107,183305,28065,587298
50107,1364655,28065,1344959
50107,2047364,71510,2534672
50107,282404,54155,848766
50107,587290,1453,1232604
50107,188955,1453,1216934
50107,1896906,1453,23697
9148,2102315,5069,169245
9148,497807,57037,143895
50677,1953660,69270,2038529
50677,93152,61068,518509
50677,1149919,61068,2473083
968,53025,15628,24661
968,15731,38851,20868
968,1048788,5563,2066523
968,251891,38159,17527
968,1288338,3617,9073
968,862521,1606,260572
968,591061,67818,2153596
968,71946,59254,9968
968,2026057,62228,17760
968,2026058,62228,17795
968,34672,28842,908896
968,217460,60962,124106
968,24531,6432,469187
968,2026091,51187,1624267
50125,2368623,66675,834014
50125,2356602,46370,2382993
50125,1524034,42840,2361374
25553,1919476,14025,138050
25553,286868,13151,587464
25553,32642,59755,497606
25553,969969,59755,497617
91090,1954864,68223,2508726
91090,1131780,87147,555811
25556,2243429,2519,2039979
91094,542354,46370,324252
9721,20821,11257,544431
9721,77434,11257,136427
50136,1071464,34592,262558
17370,104697,22317,1383409
17373,1957113,43806,2168359
17379,530940,58573,18186
17379,11816,1453,151282
33767,575780,1896,1920414
33767,441326,78532,441279
17390,131268,54648,495424
17390,2179270,46235,293844
17390,281145,15216,1922326
33775,916999,68419,396238
33775,1968838,54963,294237
41975,2053399,64972,2497224
25597,2243718,55615,2440978
25597,1218499,55615,1929285
25597,2243737,55615,181668
25597,2243738,54529,1635613
25597,2243740,46795,1929243
25597,2243746,46795,1929229
25597,2243749,66973,1929170
82943,2172760,60391,46156
82943,2016612,69201,2520883
82943,2172771,28332,1102898
82943,2159470,28332,2268015
82943,78108,34501,2312260
82943,600628,19590,2067597
82943,11273,62217,223095
17412,130759,36015,2323186
17412,1133584,6974,391552
75265,305929,73212,2544089
75265,780380,29226,2084682
75265,150838,48465,2397406
75265,222369,75582,2366865
75265,1435665,14025,2148283
17418,964359,71254,964359
17418,964519,70933,789052
17418,2006930,18629,404209
74763,636328,71313,62395
50192,1607184,55249,83915
74780,1647467,91238,861249
74780,104929,1115,2027459
74780,1647488,64865,1890156
25632,82669,68658,674458
9249,2102897,48495,2397942
58403,17615,3617,232277
58403,234668,73212,17934
17455,1859107,48881,2400568
17455,2179835,22317,2221838
17455,1485827,22317,1634971
17455,2179838,58479,2456023
17455,1915115,81136,2587371
17455,1540791,61806,2478886
17455,1441280,42341,2358452
17455,2179848,52836,2425864
17455,783172,91238,2258648
17455,184870,5901,1898769
17455,2179855,1115,160768
17455,2179863,64377,1131518
17455,2179864,29002,2273625
17455,162890,21739,2217630
25649,14040,64972,2497087
52062,128080,60086,105096
52062,1416696,70729,105068
52062,1858964,18870,100334
52062,1283350,22398,2188113
52062,2258480,43957,204972
52062,2421187,55789,1341107
52062,1128643,4451,800350
52062,44400,62146,937198
52062,1940862,86203,204855
52062,847858,88387,163586
52062,847304,78901,1493210
52062,1602286,78901,1197679
52062,2421197,1529,103851
52062,1277846,43957,25057
52062,2421202,4906,1543025
83008,225810,61403,97766
25665,1088924,62146,2039468
9282,219577,36832,534429
9282,211926,4053,2049667
66632,939553,27132,1203303
91217,393276,56620,184480
1107,60874,34501,2312312
17493,243090,26113,27800
1115,2027420,30499,1617920
1115,115004,59548,667978
1115,633654,44535,2371889
1115,1150303,38148,2337201
1115,2027439,69816,114820
1115,2027447,72516,939112
1115,205766,69687,1718770
25695,2244522,5508,1929509
25698,392657,22080,622914
50276,331732,22379,2222082
91238,2258650,14889,11798
58479,160868,43870,2367909
58479,2456030,15146,2158014
58479,1532384,15146,2158015
9330,1317012,60016,1487772
66675,1913864,10817,2119043
66675,1894112,78118,755434
66675,2505886,75323,159143
66675,2505887,22925,745324
66675,2388008,40341,1237333
66675,2505887,11951,2128454
66675,2505908,27406,783882
66675,1138608,21739,2217523
66675,1485972,42605,2360048
66675,2505916,47798,2302496
66675,2505920,18029,633572
66675,102180,24275,1400421
66675,571554,22379,2222081
66675,108136,67899,100507
66675,2505934,25776,237520
66675,2060455,24449,1926873
66675,2505888,94916,1953237
66675,859012,64865,2496225
66675,2505943,5407,1899960
66675,800343,69282,1283338
66675,2505945,58783,85331
66675,2505952,51899,2420256
74870,184905,78480,1237882
33911,26714,5932,442236
17530,382629,42647,92507
74875,2384755,63952,2491025
66684,518592,44447,2371097
33920,2262052,42647,1885362
66691,2506019,68853,204942
66691,2506022,14779,2119069
66691,2506024,20571,2206466
66691,2506027,23681,2230345
66691,26138,14992,1400454
66691,2506038,4277,2054902
66691,2506046,66858,1125269
66691,2506047,4922,2061195
66691,2039516,4906,225816
66691,1383373,10817,847053
66691,894322,46370,2382967
66691,2506059,46961,2387762
66691,2054914,2352,2038273
66691,2506063,46961,104903
66691,2506065,69282,308947
66691,52758,78935,1247513
66691,2506080,15278,820254
66691,2008639,51899,2293035
66691,1389485,72932,2455130
66691,2506095,5752,2067979
9348,1125361,22398,1171416
66695,783261,103933,1342545
66695,2506100,2261,781403
66695,2506106,65290,1604954
66695,2506107,5752,1981059
66695,2506109,12749,2136633
66695,1993872,12749,1906774
9353,1933737,6631,128076
25742,745981,5752,1929549
83087,1912824,44329,993550
58513,84867,47798,2001870
58513,1125336,6584,104149
58513,571546,94017,104362
58513,1719018,94017,104131
83091,796349,38159,2337514
25752,2244752,17883,2182807
25752,1975610,55789,2387173
25752,2244756,4906,821096
25752,504561,70895,2293033
25752,556049,25872,1893872
25752,916470,32650,2300056
9369,911060,70691,2529657
25754,2244764,46370,2383024
25754,2244767,61451,2475121
25754,2244774,94017,181578
25754,2244777,72609,2540107
91291,2226489,94930,860577
33948,1900877,5343,189436
25759,1993333,84503,461327
25759,1897717,6974,2046466
25759,1929755,6974,2078348
25759,1894204,6974,2078349
50339,636984,59548,2462679
50339,2411785,22398,161557
91300,2513672,120913,2572811
91302,2035997,21746,1899735
91302,936832,31377,557564
91303,52770,95370,132185
9386,131300,81826,187256
9386,131300,81826,1135072
91308,362545,4906,1906229
25773,2245004,51899,1971438
25773,2245005,75323,2557181
25773,1971396,51899,847027
25773,2245006,27525,308934
25773,1971443,51899,104430
25773,2245009,18100,2184200
25773,1865104,4277,1984970
25773,2245010,4277,2054900
25773,26305,76370,2041252
25773,463500,24424,2235346
25773,2245011,51899,2420231
25773,2245013,78419,2444442
25773,1924228,80831,1929873
25773,1059293,76564,201249
25773,2039468,42341,2245013
25773,2245026,72516,1052191
25773,1929621,12195,25344
25773,2094659,22517,1118612
25773,1971445,12749,2136625
25773,1971445,51899,2420258
25773,1893112,27506,2128395
25773,2245040,4906,1894661
