47135,2389035,25861,996487
47135,450244,56460,2444836
47135,244508,56460,1650697
57558,183449,80483,1233741
61403,97766,83008,225810
61403,145760,68449,2516529
2084,2036019,89498,845740
78187,547440,7103,2080218
78187,480925,18527,2189232
6185,2071255,38159,1233762
2091,2036038,91310,2036043
79917,2009933,43396,2014465
79917,87109,82080,45365
79917,2068918,82080,702016
79917,2580062,82080,2592718
79917,2580063,82080,1088610
79917,494807,82080,292680
79917,2580074,82080,2037684
79917,1376644,51150,19510
79917,2580084,28516,369881
79917,7401,28516,799842
79917,2580086,28516,185496
79917,337696,28516,1186208
79917,239437,28516,894278
79917,409629,28516,2270272
79917,333534,28516,894155
79917,1447012,28516,320230
79917,2580104,28516,2270274
79917,2580112,28516,2270276
79917,2580132,59554,714082
79917,1041166,59554,2463523
79917,1140698,28516,664659
79917,458038,28516,1607905
79917,2580135,28516,2270304
79917,2580137,28516,238977
79917,1909555,14730,2153427
79917,69328,70891,191816
100400,1542999,63233,2167324
49,243463,80422,243546
84019,2411454,27606,2260011
10292,1892982,45253,2376295
10292,1372447,44711,1339202
75829,618,32612,730543
49206,1618061,69687,1145260
38123,255213,60628,34181
20536,1977096,10781,2118668
65204,1286532,18527,2189578
65204,2096949,18527,2084019
65204,15401,64105,548350
22589,2224165,16155,530986
61506,81561,55249,1678692
61506,481427,85841,1614731
30787,1510285,26913,124808
45124,1891921,80321,2048698
18502,943501,21329,753213
64865,2496225,66675,859012
64865,1911057,61109,2473191
56400,97733,38150,1237930
67596,183769,46367,2316239
12367,1928341,25129,1635612
12367,2132768,4921,1083562
12367,2132769,48622,2167852
30805,164215,64972,124822
30806,1942499,78290,32592
50873,2414170,81826,561066
50873,730983,81826,2469534
50873,2414190,14025,16465
50873,2414216,28516,96380
49241,1925427,24865,2180502
61532,433714,54669,604766
2142,1985161,74504,1543942
2142,1360887,66190,2392391
18527,2188814,16155,705191
18527,1950696,38410,1404457
18527,1950704,38410,146654
18527,1950699,38410,171497
18527,2004055,29566,2245999
18527,1099152,85841,1128155
18527,763494,85841,490131
18527,744117,43113,1917570
18527,1913547,43113,2363043
18527,2070819,6974,455418
18527,1408186,54155,1098519
18527,590401,54155,1913240
18527,2131044,57037,1543550
18527,488975,32663,380746
18527,306221,56460,2267623
18527,803823,6974,593114
18527,2189455,8464,964590
18527,1738799,64105,2492065
18527,1930435,64105,2083973
18527,1888022,64105,1997494
18527,1910512,64105,2492074
18527,1101774,34592,1101801
18527,1525919,17315,2083563
69505,1853767,57833,753280
38246,2101918,31332,2290961
22630,2224580,32015,2008058
24679,1973361,22517,85002
43113,2362761,43806,1978058
43113,1890655,43806,1938191
43113,119722,82359,60258
43113,2362844,19799,33469
43113,841214,46235,799924
43113,1266955,46235,183081
43113,2362990,229,611147
43113,1988656,64105,1286006
43113,1988604,64105,1286094
43113,15796,15216,325686
43113,977334,55881,33354
52173,2421800,86842,623745
75883,2559531,47224,218788
16495,1321773,60758,50911
12401,368041,20737,2209537
73844,2005607,67949,536600
73844,527288,81826,93415
20597,2207086,3329,775183
20597,1123463,9939,2110624
20597,2207478,43396,1632327
20597,2207701,3528,72128
49183,96870,79924,526708
49183,1199962,46859,532308
24699,873075,57833,2452848
24699,1508849,22180,2071228
24699,1179044,57110,1927304
24699,1186703,64972,251469
24699,2236970,17316,1910368
24699,2205430,25940,2086593
24699,72671,25940,1927290
24699,1885171,25940,1391383
24699,1966204,83509,1924532
24699,607702,83509,927344
24699,353362,25940,2236962
24699,1232489,21599,1927292
24699,2070851,74905,275
24699,1285480,74905,2005068
24699,2198349,9282,1232749
24699,373770,69068,1940664
75901,2559585,17750,2005558
75901,1899085,17750,2182171
75901,2015686,47596,1007380
75901,2005526,77348,630092
75901,899918,105585,993396
16510,666761,48102,22798
55423,2440112,28004,374803
59755,2024224,80602,1513075
59755,2016948,12488,243671
59755,870019,55249,131502
59755,188022,55249,2241172
59755,1286129,16342,2037633
59755,2410277,16342,986167
59755,460833,16342,2031755
59755,1663616,22080,356955
59755,108851,16342,989960
59755,119583,16342,461144
59755,2103795,60372,1035680
59755,244142,77301,243096
59755,198213,77301,30986
59755,2465028,77301,127744
59755,2226831,13596,198291
59755,2113367,13596,198410
59755,2019340,9473,1970508
59755,492043,9473,431534
59755,2033064,80690,929953
59755,970939,48102,511309
59755,434975,63626,1536096
59755,2030613,73210,855183
6276,2072460,64105,610853
6276,1988741,64105,2083218
6276,1898180,7149,2080569
53381,1232629,23989,202398
53381,2429020,23989,2232285
20614,460936,33037,429816
20614,92885,29309,45063
84107,1906495,34006,1490789
84107,533451,34006,1232768
84107,517305,34006,353344
20620,106039,54362,2286538
67949,2182016,54368,2433673
67949,2013603,41161,2353553
67949,2513894,27845,2069189
67949,2513895,27845,2049559
67949,2389015,27845,2189453
67949,1919654,25861,758447
67949,2123243,80050,202787
67949,1964153,74905,2554802
67949,1406202,74905,2316833
67949,1910202,74905,2262547
67949,2513916,74905,1925489
67949,583588,45605,1278093
8338,2093161,37480,1250512
12438,222101,18208,381910
48624,13957,56530,1977466
92317,712499,14752,767262
92317,2541194,14752,608091
92317,2541196,51972,2420726
92317,1971523,51972,470274
12446,1132422,77544,362346
12446,2133716,54104,2432625
12446,2042167,54104,354475
34501,2312260,82943,78108
34501,2060612,61378,2474496
34501,2197492,61378,2413676
34501,2026781,61378,2474497
34501,1106636,36117,2323889
82080,236305,34810,2313824
82080,749997,34810,12702
82080,183018,34810,125298
82080,71077,34810,89711
82080,92666,34810,2313830
82080,949899,34810,2313831
82080,21247,34810,897436
82080,140003,34810,90829
82080,2313816,32937,2266193
82080,50385,32937,2079196
82080,1634388,32937,2301324
82080,596445,48848,486849
82080,2313915,59554,2462702
82080,2313808,59554,753894
82080,132645,51150,201588
82080,333519,51150,1612056
82080,2593167,63685,2490093
55457,1485669,2472,205890
59554,82814,43801,44835
59554,2462702,43801,14302
59554,808323,43801,12821
59554,2462705,43801,236340
59554,2355165,60142,2468168
59554,1981407,60142,1419221
59554,2463346,53146,53045
59554,2305302,63685,2490079
59554,2463412,63685,2490080
59554,615922,63685,2490084
59554,2463511,58815,2457758
16412,49234,79071,361255
47275,1335863,26113,1964281
47275,487010,26113,1220057
47275,454636,29173,2274426
47275,840024,13656,2146276
30893,26200,78418,232701
80050,251076,76375,20360
80050,2580972,82288,363907
80050,360060,21417,561098
20659,202355,22991,371085
20659,1976141,7625,666065
71860,262515,22991,318723
71860,32588,22991,461276
71860,261623,22991,108813
71860,261634,22991,491893
71860,2536605,13596,47821
71860,2149418,16342,2017339
71860,2536614,16342,591833
71860,2193304,16342,485811
71860,2536615,2288,2037455
71860,880948,2288,2037456
71860,241677,37322,1047084
71860,243238,37322,1047053
71860,607427,73482,261705
71860,1645465,73482,381838
71860,434730,37322,713334
71860,2025730,37322,1232442
71860,795154,37322,1597493
71860,377933,35425,893083
8373,2093664,89498,2175243
61624,1068497,33574,1985417
86203,2149618,2842,103292
39101,2342942,75868,1172924
10434,587453,24848,170754
106692,2437458,24823,1238772
106692,2058908,30499,394105
106692,2437459,27494,542826
45253,131471,67268,12040
45253,131667,67268,29984
45253,95114,61878,17312
45253,93687,34489,47627
45253,2376319,29405,261078
45253,2376320,29405,92621
45253,933337,49971,203666
12488,811082,40335,387660
12488,783920,43396,244033
12488,131086,77301,807967
41161,2353586,33300,2195767
16587,1927753,5599,1974986
16587,47199,16342,2171920
24782,2237606,12829,515159
24782,2237612,11061,2121282
24782,2237619,83576,2323371
24782,462913,6715,2076213
24782,2237625,4036,2053249
24782,2237636,6715,2076215
22735,133315,6463,2073759
22735,1172122,6463,2073763
26833,92668,67268,314
26833,39237,67268,596441
60100,2467926,21739,1416066
2261,2037033,59111,2459324
2261,781403,66695,2506100
2261,2037037,26108,2247804
2261,999603,67905,2513767
214,91889,66233,243276
214,98572,66233,86513
214,2017759,66233,26852
214,16727,44158,25785
22743,727925,43801,14303
26840,2030736,15216,23969
26840,368009,78290,244440
26840,1162655,24848,1070896
45092,2375271,83208,2235277
2274,2037152,406,1413676
2274,1856540,55231,2438652
37092,616248,15875,794618
37092,17851,46235,1173269
37092,2064714,1453,2030746
229,546715,59018,275117
229,793636,14739,36001
229,498970,86740,180845
13009,255127,20737,762024
57577,14493,9730,639990
57577,140068,68145,75232
94442,976035,47458,2390848
96491,1423684,60372,1133894
36015,365085,17649,731016
36015,816719,3528,131105
8430,2093904,18963,1949079
2288,1203880,5599,2049154
20722,2209281,64483,2494532
20722,2209283,64483,2494535
20722,2209284,64483,2494536
24820,2237806,66102,2503177
24826,1052139,40341,1891630
48952,1965716,15311,2163401
48952,157305,24412,2235260
12829,367270,58285,282762
12829,184344,58285,2455326
12829,708399,58285,232238
30973,2057160,74905,1176797
44881,524721,12106,1982780
24832,85284,69441,113848
20737,883374,28994,726674
20737,130026,43792,1921830
20737,1149118,43792,1921836
20737,1232392,43792,1232432
20737,1347233,64679,1913639
20737,1908113,665,1232392
20737,104771,665,313910
20737,1232440,665,2022857
20737,406312,665,883050
20737,3004,20738,1193017
20737,136506,55855,1080496
20737,750804,32612,139124
20737,695194,61878,1439136
20737,1436347,50877,291801
20737,533187,50877,2414346
20738,331955,84626,1680432
20738,193629,665,419409
20738,2209617,56650,892932
20738,142274,73867,1232563
24619,380377,58655,223817
79661,416600,43396,2365779
79661,614689,48102,2353316
46859,2387158,6357,1389840
46859,847046,32015,2295876
46859,1258834,2385,2038708
46859,2387192,2385,2038713
46859,85318,53046,2427086
46859,1631666,14219,2149898
46859,117001,27406,2258668
46859,2387261,87483,2591843
46859,894320,48352,2396408
46859,2387266,48352,2396420
46859,2387290,11936,2128366
46859,2387291,75323,2557166
46859,597082,89498,2175248
24846,1133946,60016,405033
24848,1333982,16948,1193794
24848,1070896,55249,2263049
24848,1953648,53050,1950329
24848,1738760,84503,1288296
24848,495775,84503,1178320
24848,1738800,84503,2002066
24848,1885319,9887,2110084
59669,98096,9710,912633
59669,2464340,57833,2036216
21209,499230,44697,2111428
72068,2019139,28151,723233
31002,2289443,7153,688284
51485,678924,10040,668340
24863,1859241,15218,1176492
24865,2221884,66781,132363
20770,2209912,88390,104612
20770,2209915,4906,2060901
82211,1074412,21417,871056
10532,125266,54963,626761
10532,623766,38560,384109
10532,25118,27427,287555
78118,104092,69497,44381
20776,20588,70603,744410
82218,2593693,15868,2167590
82218,228011,24562,1927010
6446,2033283,62973,2485249
39215,1125563,6974,387424
39215,183209,81545,947073
24424,2235346,25773,463500
10548,14099,2484,516870
79924,1105168,40341,145979
2363,2038440,14868,614910
8508,1899670,98034,34334
8508,1377324,27290,96886
8508,821042,11090,961817
8508,633607,80831,102392
8508,2094440,14219,137167
28994,874968,14752,2154116
88387,1952976,88390,25969
65590,2500558,1115,2027461
88390,754191,69497,44381
88390,979366,66379,1906438
88390,105006,690,936119
88390,1933811,56451,1977316
88390,189260,2382,1890047
88390,28593,52188,1261223
61767,2478366,41344,2061924
61767,180275,8928,309832
72008,1898212,34006,251443
72008,1738853,70691,1949755
29002,2273634,51899,2420262
29002,1231341,58154,2454115
29002,2273638,63233,2149735
45111,2019499,22189,2018747
45111,86373,64972,1099152
2381,84193,70888,2440868
2382,2038625,51931,821160
2385,2038707,2472,1970493
2385,2038720,55973,1373735
8530,597092,98051,821791
71753,131032,1606,912609
71753,921012,16342,1061588
71753,960601,16342,1316802
71753,1317074,16342,960601
71753,491621,16342,491621
71753,815286,16342,607855
71753,607855,16342,921012
71753,1061588,16342,815286
71753,1316802,16342,1317074
71753,2536074,14025,47627
92217,171912,73212,2544058
92217,1729108,73212,2544060
46479,2383893,63952,2491026
24926,1924323,22420,754893
43361,181590,27409,189775
47465,130875,64972,2496995
47465,478020,60372,80990
47465,1126049,37273,289144
39275,1268352,66343,2016822
39277,261006,20440,829331
39277,2194934,12260,1073632
79436,309651,64972,12843
34877,2001954,10714,1888105
42387,2358879,8511,2094491
42387,557490,8511,2094493
57365,1998539,75265,1372976
57365,2032013,75265,127106
29067,2273946,82359,488282
29067,383269,43680,2367019
24972,2238685,46029,2380770
24972,429635,46029,2380774
49549,2407103,58120,152907
66913,796165,67197,54167
14739,1715165,5599,2049154
102126,2520600,53421,2244905
37273,1317088,27845,2212776
6556,487379,15875,1951716
6556,639332,15875,287573
60826,2472117,80831,793066
60826,772907,75323,820318
60826,2472119,75323,1927243
60826,1971993,4906,2060906
14752,1120307,51972,1051438
14752,874972,5932,1391626
14752,2133039,28153,1546173
14752,2154151,28153,835901
14752,2154152,28153,938827
14752,779957,28153,2154129
14752,2068839,28153,1385458
53665,641519,7389,1223846
2472,1729365,76353,2200171
2472,1485797,76353,1416812
2472,1277916,14174,547320
88489,1238126,5752,755479
88489,542826,38150,189444
88489,80354,46034,1961934
74154,604244,21417,582447
39342,671438,73021,1112075
83119,44247,12956,2139423
16821,2175209,48353,1965835
53207,2033601,81826,360645
70729,102402,15278,1123667
6584,2074418,76564,936939
32612,470147,11005,1146483
32612,491149,5932,756678
32612,355334,5932,560102
32612,364225,59537,1349010
32612,996872,59537,2462583
32612,750804,48458,705974
32612,457756,48458,286495
8634,2096842,38410,246444
8634,1952654,38410,1919442
8634,2096965,14913,2033158
8634,832235,3528,860152
8634,2083441,34592,2312966
8634,1945034,34592,808049
10683,674586,60745,99951
8637,2097144,66675,1125252
70870,17235,19799,115704
70870,88426,19799,183292
70870,53204,19799,200071
70870,257560,19799,669397
70870,17351,19799,30716
70870,49234,19495,183273
70870,2530364,48004,129990
70870,17211,60973,115700
41412,113759,69441,482723
55855,2243623,8831,782403
99745,1216437,99744,595398
37322,2331645,69117,1950552
37322,2331651,37806,2334983
37322,866034,20416,582139
37322,2001239,85841,452492
37322,2331665,14025,2148355
37322,460983,16342,783769
37322,2331677,20953,741228
37322,741245,29231,1953611
37322,2043028,64105,2084159
18892,1647494,6631,772893
12749,2136625,25773,1971445
12749,2136633,66695,2506109
12749,1277762,61109,1340381
12749,1906774,66695,1993872
22991,457871,83906,2389691
22991,481635,16342,467524
22991,388833,9473,893005
22991,481485,9473,2104715
12752,542280,24084,1089167
78290,968059,77301,591872
78290,429668,13596,223817
78290,39206,70610,325144
78290,30322,35658,164214
16851,1914091,27410,1276766
37333,473793,5932,1949079
37333,2331923,8921,1059232
2519,2039978,28516,2270351
20953,23786,20994,1894155
20953,2211248,71254,2157005
20953,492300,35763,2253015
20953,2148383,72368,777451
10714,24004,1453,2030696
10714,2118193,1453,202654
10714,1909429,3528,2043068
49631,1443805,25861,2058743
49631,2119983,14311,1666515
29154,1936990,91779,104929
20963,763482,52082,2041834
20963,1951965,52082,998899
6631,2074644,5752,2067986
6631,128138,52832,2425801
6631,2074654,75323,2074645
33256,1906693,107760,115139
57833,441353,54210,367990
57833,37252,54210,441319
57833,1361605,66209,1907383
57833,548219,71404,1083162
57833,962540,69586,753280
57833,2092314,25940,636058
57833,2025728,83509,1042420
57833,441320,48102,2395119
57833,2452798,46235,1239871
57833,1652570,32474,2034981
57833,635086,83543,441283
57833,130036,33767,1162655
55789,772960,32015,2295875
55789,847315,83206,25655
80368,1898378,100321,1232729
6642,111962,62217,249
6642,2074688,15218,943058
18932,224049,46362,1146484
18932,278561,34592,73674
12792,1065790,63685,2490150
12792,712211,63685,2490151
25081,743643,6659,2075327
27132,1203303,66632,939553
27132,196408,60372,1512971
84102,258078,65838,872283
84102,191006,65838,145992
84102,872358,28074,181520
84102,285788,65838,104929
513,1898191,20269,450638
6659,189831,53017,2354544
6659,1897164,42319,2358390
6659,45954,73212,2025787
6659,417172,73212,2400477
6659,1027961,73212,819239
66052,78218,34810,1719217
117256,2406225,94164,2529790
117256,1976202,94164,2529793
16908,90202,35882,357507
18963,542118,26081,2194210
18963,1885683,26081,2247524
18963,109813,26081,2247526
18963,880690,56460,2387851
71510,2534672,50107,2047364
84057,2419263,6715,2076226
84057,1436985,6715,2076231
29209,260681,1377,1249540
29209,1071297,1377,306126
29209,1887884,1377,313396
29209,638124,48789,1069708
43551,870856,86737,1956813
90658,2039627,55249,222799
90658,970499,55249,868458
90658,128518,74905,241300
90658,1073664,11257,2088000
4643,1319063,68512,2516833
4643,1335207,70811,2206084
35365,367993,22468,23071
47656,133707,23697,64030
25129,1928336,46795,1928342
25129,1928226,18117,2184347
25129,1928343,4921,2061080
25129,1928344,4921,2061081
25129,1928345,4921,2061085
25129,1928346,4921,2061088
25129,2239717,4921,1928052
29226,2084682,75265,780380
29231,1958815,45190,1937904
16944,100463,25155,1171707
68145,505593,73482,44934
45491,62572,41620,2083773
16948,762024,5599,441605
16948,2176120,68607,1885341
16948,1943699,39070,600192
16948,1271750,48102,2023695
57911,102710,51898,713051
57911,184644,94165,104477
57911,2218873,94165,115187
57911,91824,51796,2419766
43444,1118429,73212,254823
43444,623120,60017,172335
43444,21204,66233,387311
43444,311756,66233,111790
43444,241360,66233,92147
43444,171857,15569,467812
43444,145878,66233,59357
43444,143827,66233,33645
43444,26852,66233,198295
43444,445902,66233,309869
43444,48491,8464,1184879
73482,1675314,64972,144935
10817,2119036,47040,2388339
10817,2119067,81136,2011432
86597,255225,69068,2519798
27209,361906,81136,2232286
27209,2256989,78520,2571755
14922,2155433,73212,998291
58804,870803,50705,967720
65419,1946091,42647,2360368
107086,2245101,27509,2259339
78418,132338,94165,96927
78418,2571289,21739,181130
10835,515185,30613,37643
51796,627746,4906,2020729
39510,1893083,60016,1216938
71557,2535048,69270,1033771
66660,2505835,28557,460763
82526,2038388,91085,1941467
82526,518790,32015,1960470
82526,2038390,69816,2524870
76384,218471,7625,130008
14779,2119069,66691,2506022
14779,1618215,2842,1954913
14779,776617,4277,518781
14779,596411,34701,1931285
37477,1116484,82834,251462
64105,2269257,38574,1988528
64105,62417,77301,427336
64105,749896,82662,1070835
64105,1961384,45605,1607391
64105,2001230,45605,2378120
64105,2204804,45605,2378123
64105,2266872,45605,2378124
64105,2204800,45605,2378125
64105,1961388,45605,2378131
64105,2084054,16181,2170225
64105,2491934,78802,1266955
64105,1957116,78802,1738721
64105,556809,11439,1738730
64105,2283396,34592,732257
64105,797439,68419,283418
64105,472138,74633,2492077
64105,1347188,20416,1988559
64105,2205012,14025,1709374
64105,1189094,50107,671121
64105,1340721,50107,383894
64105,1978426,57037,1887257
64105,1903557,6974,1887962
64105,1897540,6974,2078385
64105,1951902,30065,23897
64105,2205000,11433,2124888
64105,1285918,69117,1286094
64105,1997490,69117,1988696
87171,2550793,38159,2337417
87171,2550795,38159,2337418
87171,362405,71254,876790
60169,2468316,48352,2396330
60169,2468319,96225,2072594
25362,24520,79401,94520
60016,2086597,5599,799697
60016,1487772,9330,1317012
60016,1895837,5599,1487772
60016,2467177,5599,1333955
60016,779843,60391,1231345
60017,467812,5563,288672
60017,353414,46235,767001
60017,111896,27427,90595
60017,229553,15569,1362485
49778,232069,5991,119972
49778,283251,65097,152767
49778,364322,46235,364289
27253,1240348,23634,35736
68762,965706,32678,14079
14972,427936,19922,2201055
14972,2087498,69242,490762
29309,480639,9887,364340
66176,847142,77301,431657
74559,2550990,44348,1014906
31368,184437,44859,2027209
25226,1627957,27845,1504527
55948,1238739,68419,1965422
55948,511800,27845,453019
14992,132215,65290,504882
31378,2291601,78419,2571306
31378,184484,5752,1941110
31378,2056519,24084,1916502
31378,2056519,69095,52810
31378,2291605,78419,1986952
31380,641483,81206,1617908
665,2022818,84626,2528578
665,2022837,56650,2445637
64282,2493412,42987,665865
64282,2493413,29340,181587
31391,1968263,58783,894372
31391,2291719,17883,830024
35492,1897200,69112,152375
55973,1899211,46370,192446
55973,2442732,63233,2133544
14449,94773,73212,277210
55979,2442876,21341,2080920
62217,223095,82943,11273
62217,1168521,19495,461674
23215,2227659,11005,2042151
72368,1389057,32265,2297319
72368,21276,15218,294843
80289,2582326,63233,1717280
43806,2367446,60391,2044072
43806,2157005,60391,1149294
43806,794141,19287,2195899
43806,260500,28065,1957125
43806,1935520,29566,267175
43806,728311,3528,2048130
66233,251122,40199,528657
66233,125432,40199,254852
66233,189778,9148,1068182
66233,88819,9148,36642
66233,95206,1719,92188
66233,84657,1719,125432
66233,259373,1719,184986
51898,1971336,49151,894224
51898,2420207,49151,103290
51899,2293035,66691,2008639
51899,225670,15868,190713
51899,1971413,5752,1722608
27506,2259327,75323,797589
27506,2128395,25773,1893112
34592,360645,15875,1522015
34592,2283396,56460,1945004
34592,2312935,75423,1505416
34592,2312936,75423,461254
34592,1070134,6974,2078379
34592,1076760,6974,2078380
34592,899994,22080,306934
34592,658262,6974,2078396
34592,171196,46362,17425
34592,260418,46362,1062283
34592,188944,46362,1062283
62146,2258453,78636,2572188
62146,232736,23681,542771
94916,1953237,66675,2505888
78585,757190,68853,48080
10956,104653,79732,2578975
50637,1084283,48465,1007260
25297,1136688,37520,14780
25297,2182071,17750,1323419
94930,860577,91291,2226489
27427,315634,46558,2227753
27427,766729,22080,272682
78802,669689,16181,360624
93305,2352138,3528,2048138
68609,1610234,28516,122858
8921,1738825,34006,770920
8921,353165,34006,310003
8921,399108,34006,314659
80602,260003,73210,591791
80602,109062,81826,1983735
80602,151626,46234,2010797
80602,2016840,85841,2138842
80602,472157,85841,1914066
80602,1988008,72402,1147912
29405,1399390,22862,1938489
21215,84852,52188,1960520
63952,519368,65230,2085667
63952,2491025,74875,2384755
63952,2491050,79460,1145740
82662,1070641,6974,2078373
82662,1522022,6974,2078374
19175,1918526,93705,1442621
27373,2258369,21417,21025
29425,2277466,25861,10093
33529,494457,22080,188547
80634,1950705,38410,154541
31483,1291752,67268,78872
39676,31416,31695,260577
11005,261710,56460,2057170
11005,184254,56460,276574
11005,2024258,26081,730152
11005,1947775,26081,730481
11005,2001719,26081,2247498
11005,436712,26081,730091
55765,452678,28011,134340
55765,773402,28011,2264554
58114,377642,14025,468613
51972,782373,15502,2165131
51972,441777,71350,707453
31495,188021,34006,368002
44844,952003,20269,1058053
44844,2373628,14025,2148326
25354,288068,46234,243331
27406,783882,66675,2505908
27408,2258697,32015,2295874
27409,570932,2842,369659
17170,2177474,21862,742119
66691,2506027,23681,2230345
66691,52741,850,2025179
66691,894322,46370,2382967
66691,2506059,46961,2387762
66691,2506063,46961,104903
66691,1389485,72932,2455130
66691,2506095,5752,2067979
76564,201249,25773,1059293
76564,1142903,40341,2348801
76564,755635,88914,938479
76564,362498,5705,1125299
56110,103977,40341,2348814
56110,2443646,70888,977317
2842,184832,87483,1743530
2842,937035,80831,2250629
2842,2043298,22317,459286
2842,2043324,43957,113857
27420,2258913,78490,2571710
27098,2256310,48495,1493751
27422,936889,21739,615338
69687,872265,72516,2539735
11043,1093927,34006,2309455
45190,1896425,80483,2040328
45190,1953747,47283,2389838
33574,2178227,27673,2076459
33574,1063655,27673,2166873
33574,709770,50107,749896
33574,2306395,56460,2077297
4906,821096,25752,2244756
4906,2060910,89497,2558055
4906,1895679,72161,2537810
4906,1894661,25773,2245040
78636,2572158,81136,1691628
78637,1068031,73212,2544131
29486,1232371,21417,1179026
49971,2071338,25649,222799
62262,2481119,46795,2386529
62262,2481120,55615,2441025
101179,104491,13247,102848
43836,111668,85841,1232759
43836,1144155,85841,1118878
43836,342920,23800,2055012
43836,129869,64972,2343542
6974,1223937,15875,2167614
6974,2078344,15875,1189174
6974,933359,67711,183203
6974,587278,54669,468740
6974,1069024,37417,1945445
6974,305818,46235,984970
6974,360411,46235,364364
6974,1014611,28065,2264826
6974,2078361,28065,2032765
6974,566420,28065,1173307
6974,275993,44494,611033
6974,1071671,44494,305691
6974,2078388,64457,286708
6974,2078394,1453,1329925
6974,794529,1453,1097294
6974,1087124,83543,2067270
6974,81608,5949,1232674
34613,2313153,73212,596721
27456,1122644,44859,205779
68419,230206,69242,950010
68419,2176366,40199,709612
68419,494907,40199,2194280
68419,50178,3572,590682
68419,2181741,27845,1612443
72516,939112,1115,2027447
23365,1232666,36578,774841
60238,305330,11905,21384
19287,1197094,60306,1909426
54104,1143381,26081,2247547
54104,1475422,56160,520708
54104,1272239,49765,252000
21341,2033642,34006,218690
21341,929627,16342,2172014
21341,2214308,16342,32662
21341,2143230,9887,2110087
21341,353362,48102,933723
21341,786823,25861,1232614
21341,753220,25861,2143315
13151,511458,1453,855833
56160,94038,71350,1046454
68449,526671,66954,1088959
2914,40722,37860,40038
64951,2496601,22862,865170
59537,977274,48458,1721231
59537,23421,5932,1220978
872,2025383,83906,80563
60220,2033450,81826,2295774
9066,1888818,60391,12825
9066,1540938,34006,24952
12434,2133601,43957,157410
15216,17718,26492,115698
15218,25149,38130,753692
15218,415872,77301,960110
15218,2161547,19922,42475
15218,1548394,58616,36642
27509,108154,40434,793108
29566,1014673,1453,487378
29566,2053528,1453,372854
29566,2103574,28272,2043145
29566,2004055,28272,1679547
27525,308934,25773,2245006
74633,2084029,69117,1988661
54155,610048,47283,2319200
54155,225455,41907,487411
54155,257445,47049,1120867
78317,1981038,1453,2030674
62352,700268,86737,184271
82834,2136801,57037,2024307
9108,1349162,48458,22867
56214,688375,73212,213255
74905,2554332,73212,380649
74905,483561,23800,553680
74905,1073240,81826,946740
40432,839941,69497,2523065
80831,2585830,17883,2182821
80831,85284,65290,2404578
80831,130697,65290,2498915
80831,872337,18945,235043
80831,1929873,25773,1924228
80831,2200175,52188,2247481
21417,2214788,9856,587291
21417,2031456,9856,587255
21417,170886,27673,62599
21417,32237,44603,604150
21417,96952,40211,1999550
21417,17957,5200,1068804
21417,540085,26494,1070153
76615,236608,53303,25086
58285,2455327,4036,183365
2992,60377,64972,832397
2992,773645,64972,867392
2992,1317976,15710,50345
2992,622590,77363,11702
